"","PSU","DROP_CD","SPECIES_CD","SCIENTIFIC_NAME","COMMON_NAME","BFISH","OFFICIAL_DEPTH_M","LENGTH_CM","Island"
"657","36963","20181126_200956","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2018_F",209,14.79236667,"Oahu"
"658","36963","20181126_200956","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2018_F",209,15.77593333,"Oahu"
"659","37359","20181029_004536","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",172,62.14553333,"Oahu"
"660","37359","20181029_012746","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",165,55.35143333,"Oahu"
"661","37359","20181029_012746","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",165,55.09513333,"Oahu"
"662","37386","20181029_001823","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",110,52.4831,"Oahu"
"663","37386","20181029_001823","APRU","Aphareus rutilans","Lehi","BFISH_2018_F",110,60.40346667,"Oahu"
"664","37386","20181029_001823","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",110,58.37143333,"Oahu"
"665","37582","20171102_192002","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",139,48.94794,"Oahu"
"666","37582","20171102_192002","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",139,52.745575,"Oahu"
"667","37582","20171102_192002","APRU","Aphareus rutilans","Lehi","BFISH_2017_F",139,57.68246,"Oahu"
"668","37625","20181028_215348","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",193,67.5769,"Oahu"
"669","38421","20171102_220431","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",177,61.12724,"Oahu"
"670","38421","20171102_220431","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",177,39.5624,"Oahu"
"671","38421","20171102_220431","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",177,40.09266,"Oahu"
"672","38421","20171102_220431","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",177,41.17318,"Oahu"
"673","38421","20171102_220431","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",177,41.10064,"Oahu"
"674","38421","20171102_220431","HYQU","Hyporthodus quernus","Hapuupuu","BFISH_2017_F",177,45.00016,"Oahu"
"675","38421","20171102_220431","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",177,37.81964,"Oahu"
"676","38422","20161020_000456","ETCO","Etelis coruscans","Onaga","BFISH_2016_F",266.13,57.259,"Oahu"
"677","38422","20161020_000456","ETCO","Etelis coruscans","Onaga","BFISH_2016_F",266.13,68.361,"Oahu"
"678","38422","20161020_000456","ETCO","Etelis coruscans","Onaga","BFISH_2016_F",266.13,68.192,"Oahu"
"679","38422","20161020_000456","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2016_F",266.13,61.549,"Oahu"
"680","38422","20161020_000456","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2016_F",266.13,67.52,"Oahu"
"681","38422","20171102_205732","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",210,68.8669,"Oahu"
"682","38422","20171102_205732","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",210,58.71144,"Oahu"
"683","38422","20171102_205732","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",210,51.649875,"Oahu"
"684","38422","20171102_205732","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",210,57.12438,"Oahu"
"685","38422","20171102_205732","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",210,49.87478,"Oahu"
"686","38422","20171102_205732","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",210,51.35432,"Oahu"
"687","38422","20171102_205732","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",210,57.285325,"Oahu"
"688","38422","20171102_205732","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",210,48.34392,"Oahu"
"689","38422","20171102_205732","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",210,51.13062,"Oahu"
"690","38422","20171102_205732","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",210,62.61924,"Oahu"
"691","38422","20171102_205732","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",210,53.00152,"Oahu"
"692","38422","20171102_205732","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",210,60.9939,"Oahu"
"693","38422","20171102_205732","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",210,55.1738,"Oahu"
"694","38422","20171102_205732","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",210,65.9927,"Oahu"
"695","38422","20171102_205732","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",210,49.45756,"Oahu"
"696","38422","20171102_205732","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",210,49.15286,"Oahu"
"697","38422","20171102_205732","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",210,63.6814,"Oahu"
"698","38422","20171102_205732","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",210,56.5427,"Oahu"
"699","39239","20181028_184452","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2018_F",133,33.7318,"Oahu"
"700","39239","20181028_184452","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2018_F",133,37.93056667,"Oahu"
"701","39239","20181028_184452","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2018_F",133,35.62036667,"Oahu"
"702","39239","20181028_184452","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2018_F",133,35.03896667,"Oahu"
"703","39239","20181028_184452","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2018_F",133,35.09623333,"Oahu"
"704","39239","20181028_184452","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2018_F",133,35.7794,"Oahu"
"705","39239","20181028_184452","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2018_F",133,34.31383333,"Oahu"
"706","39239","20181028_184452","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2018_F",133,35.10763333,"Oahu"
"707","39239","20181028_184452","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2018_F",133,33.61993333,"Oahu"
"708","39239","20181028_184452","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2018_F",133,36.22606667,"Oahu"
"709","39239","20181028_184452","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2018_F",133,35.96443333,"Oahu"
"710","39239","20181028_184452","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2018_F",133,67.7043,"Oahu"
"711","39239","20181028_184452","HYQU","Hyporthodus quernus","Hapuupuu","BFISH_2018_F",133,41.70483333,"Oahu"
"712","39239","20181028_184452","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2018_F",133,37.24966667,"Oahu"
"713","39239","20181028_184452","HYQU","Hyporthodus quernus","Hapuupuu","BFISH_2018_F",133,54.5581,"Oahu"
"714","39856","20161025_233905","APRU","Aphareus rutilans","Lehi","BFISH_2016_F",178.5,72.6356,"Niihau"
"715","39856","20161025_233905","APRU","Aphareus rutilans","Lehi","BFISH_2016_F",178.5,98.0946,"Niihau"
"716","39856","20161025_233905","APRU","Aphareus rutilans","Lehi","BFISH_2016_F",178.5,68.2735,"Niihau"
"717","39856","20161025_233905","APRU","Aphareus rutilans","Lehi","BFISH_2016_F",178.5,62.9027,"Niihau"
"718","39856","20161025_235455","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2016_F",77.155,37.9254,"Niihau"
"719","39856","20161025_235455","PRSI","Pristipomoides sieboldii","Kalekale","BFISH_2016_F",77.155,36.2646,"Niihau"
"720","39858","20171022_005627","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",235,63.19906667,"Niihau"
"721","39862","20171021_224813","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",148,73.85386667,"Niihau"
"722","39862","20171021_224813","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2017_F",148,65.65653333,"Niihau"
"723","39929","20161025_234805","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2016_F",149.785,60.1159,"Niihau"
"724","39929","20161025_234805","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2016_F",149.785,53.3263,"Niihau"
"725","41025","20161026_194712","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2016_F",177.28,67.2006,"Kauai"
"726","41083","20161026_224416","APRU","Aphareus rutilans","Lehi","BFISH_2016_F",114.03,44.3348,"Kauai"
"727","41083","20161026_224416","APRU","Aphareus rutilans","Lehi","BFISH_2016_F",114.03,46.6006,"Kauai"
"728","41083","20161026_224416","APRU","Aphareus rutilans","Lehi","BFISH_2016_F",114.03,45.7897,"Kauai"
"729","41083","20161026_224416","APRU","Aphareus rutilans","Lehi","BFISH_2016_F",114.03,45.606,"Kauai"
"730","41083","20161026_224416","APRU","Aphareus rutilans","Lehi","BFISH_2016_F",114.03,43.0591,"Kauai"
"731","41083","20161026_224416","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2016_F",114.03,26.0875,"Kauai"
"732","41083","20161026_224416","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2016_F",114.03,25.5102,"Kauai"
"733","41083","20161026_224416","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2016_F",114.03,38.2596,"Kauai"
"734","41083","20161026_224416","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2016_F",114.03,39.4944,"Kauai"
"735","41083","20161026_224416","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2016_F",114.03,35.0427,"Kauai"
"736","41083","20161026_224416","APRU","Aphareus rutilans","Lehi","BFISH_2016_F",114.03,45.4165,"Kauai"
"737","41083","20161026_224416","APRU","Aphareus rutilans","Lehi","BFISH_2016_F",114.03,45.2872,"Kauai"
"738","41083","20161026_224416","APRU","Aphareus rutilans","Lehi","BFISH_2016_F",114.03,44.9494,"Kauai"
"739","41083","20161026_224416","APRU","Aphareus rutilans","Lehi","BFISH_2016_F",114.03,48.1178,"Kauai"
"740","41083","20161026_224416","APRU","Aphareus rutilans","Lehi","BFISH_2016_F",114.03,45.5631,"Kauai"
"741","41083","20161026_224416","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2016_F",114.03,33.9496,"Kauai"
"742","41083","20161026_224416","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2016_F",114.03,55.5844,"Kauai"
"743","41083","20161026_224416","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2016_F",114.03,25.347,"Kauai"
"744","41083","20161026_224416","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2016_F",114.03,26.301,"Kauai"
"745","41083","20161026_224416","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2016_F",114.03,27.3238,"Kauai"
"746","41083","20161026_224416","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2016_F",114.03,26.9709,"Kauai"
"747","41083","20161026_224416","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2016_F",114.03,33.9416,"Kauai"
"748","41083","20161026_224416","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2016_F",114.03,40.9158,"Kauai"
"749","41083","20161026_224416","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2016_F",114.03,39.4272,"Kauai"
"750","41083","20161026_224416","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2016_F",114.03,35.4041,"Kauai"
"751","41083","20161026_224416","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2016_F",114.03,35.4815,"Kauai"
"752","41083","20161026_224416","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2016_F",114.03,42.118,"Kauai"
"753","41083","20161026_224416","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2016_F",114.03,41.5383,"Kauai"
"754","41083","20161026_224416","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2016_F",114.03,38.6759,"Kauai"
"755","41083","20161026_224416","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2016_F",114.03,26.6966,"Kauai"
"756","41083","20161026_224416","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2016_F",114.03,26.9175,"Kauai"
"757","41083","20161026_224416","PRFI","Pristipomoides filamentosus","Opakapaka","BFISH_2016_F",114.03,41.1067,"Kauai"
