"","PSU","SAMPLE_ID","SPECIES_CD","SCIENTIFIC_NAME","COMMON_NAME","LENGTH_CM","WEIGHT_LB","BFISH","SAMPLE_MEAN_DEPTH_M","Island"
"224","11839","201709051727LANA","PRSI","Pristipomoides sieboldii","Kalekale",38.5,NA,"BFISH_2017_F",160,"Maui Nui"
"225","11839","201709051727LANA","PRFI","Pristipomoides filamentosus","Opakapaka",53,NA,"BFISH_2017_F",160,"Maui Nui"
"226","11839","201709051727LANA","PRFI","Pristipomoides filamentosus","Opakapaka",59,NA,"BFISH_2017_F",160,"Maui Nui"
"227","11839","201709051727LANA","PRFI","Pristipomoides filamentosus","Opakapaka",55,NA,"BFISH_2017_F",160,"Maui Nui"
"228","11847","201709051520LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",122,"Maui Nui"
"229","11847","201709051520LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",122,"Maui Nui"
"230","11866","201709041513LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",168,"Maui Nui"
"231","11866","201709041513LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",168,"Maui Nui"
"232","11868","201809230858MIAB","PRSI","Pristipomoides sieboldii","Kalekale",35,NA,"BFISH_2018_F",196,"Maui Nui"
"233","11868","201809230858MIAB","ETCA","Etelis carbunculus","Ehu",48,NA,"BFISH_2018_F",196,"Maui Nui"
"234","11868","201809230858MIAB","ETCA","Etelis carbunculus","Ehu",35,NA,"BFISH_2018_F",196,"Maui Nui"
"235","11872","201809231015MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2018_F",252,"Maui Nui"
"236","11919","201911151105MIAB","ETCA","Etelis carbunculus","EHU",29,0.910252504,"BFISH_2019_F",207.5688,"Maui Nui"
"237","11933","201909221611LANA","SQSP","Squalus sp.","Green Eye Shark",NA,NA,"BFISH_2019_F",374.4468,"Maui Nui"
"238","11938","201808201317LANA","ETCO","Etelis coruscans","Onaga",46,NA,"BFISH_2018_F",288,"Maui Nui"
"239","11938","201808201317LANA","ETCA","Etelis carbunculus","Ehu",NA,NA,"BFISH_2018_F",288,"Maui Nui"
"240","11938","201808201317LANA","ETCA","Etelis carbunculus","EHU",37,NA,"BFISH_2018_F",288,"Maui Nui"
"241","11938","201808201317LANA","ETCA","Etelis carbunculus","Ehu",NA,NA,"BFISH_2018_F",288,"Maui Nui"
"242","11943","201609131213LANA","ETCA","Etelis carbunculus","Ehu",23.5,NA,"BFISH_2016_F",255,"Maui Nui"
"243","11943","201609131213LANA","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",255,"Maui Nui"
"244","11943","201609131213LANA","ETCA","Etelis carbunculus","Ehu",32,NA,"BFISH_2016_F",255,"Maui Nui"
"245","11947","201609131302LANA","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",155,"Maui Nui"
"246","11947","201609131302LANA","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",155,"Maui Nui"
"247","12021","201610071605LANA","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",157,"Maui Nui"
"248","12021","201610071605LANA","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",157,"Maui Nui"
"249","12024","201709070805MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",320,"Maui Nui"
"250","12024","201709070805MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",320,"Maui Nui"
"251","12051","201609131028LANA","SQMI","Squalus mitsukurii","Green eye shark",NA,NA,"BFISH_2016_F",326,"Maui Nui"
"252","12051","201609131028LANA","ETCA","Etelis carbunculus","Ehu",48.5,NA,"BFISH_2016_F",326,"Maui Nui"
"253","12051","201609131028LANA","SQMI","Squalus mitsukurii","Green eye shark",NA,NA,"BFISH_2016_F",326,"Maui Nui"
"254","12051","201609131028LANA","SQMI","Squalus mitsukurii","Green eye shark",NA,NA,"BFISH_2016_F",326,"Maui Nui"
"255","12057","201709011644LANA","ETCA","Etelis carbunculus","Ehu",26,NA,"BFISH_2017_F",258,"Maui Nui"
"256","12057","201709011644LANA","ETCO","Etelis coruscans","Onaga",29,NA,"BFISH_2017_F",258,"Maui Nui"
"257","12057","201709011644LANA","ETCA","Etelis carbunculus","Ehu",36,NA,"BFISH_2017_F",258,"Maui Nui"
"258","12057","201709011644LANA","ETCA","Etelis carbunculus","Ehu",38.5,NA,"BFISH_2017_F",258,"Maui Nui"
"259","12057","201709011644LANA","ETCO","Etelis coruscans","Onaga",31,NA,"BFISH_2017_F",258,"Maui Nui"
"260","12057","201709011644LANA","ETCA","Etelis carbunculus","Ehu",40.5,NA,"BFISH_2017_F",258,"Maui Nui"
"261","12057","201709011644LANA","ETCA","Etelis carbunculus","Ehu",33.5,NA,"BFISH_2017_F",258,"Maui Nui"
"262","1206","201609260910MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",136,"Big Island"
"263","1206","201609260910MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",136,"Big Island"
"264","12067","201709051559LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",135,"Maui Nui"
"265","12067","201709051559LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",135,"Maui Nui"
"266","12067","201709051559LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",135,"Maui Nui"
"267","12070","201808201045LANA","NONE","NONE","NONE",NA,NA,"BFISH_2018_F",107,"Maui Nui"
"268","12093","201809230750MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",40.8,NA,"BFISH_2018_F",171,"Maui Nui"
"269","12099","201709041649LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",224,"Maui Nui"
"270","12099","201709041649LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",224,"Maui Nui"
"271","1210","201809030950MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",36,NA,"BFISH_2018_F",136,"Big Island"
"272","1210","201809030950MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",35,NA,"BFISH_2018_F",136,"Big Island"
"273","1210","201809030950MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",31,NA,"BFISH_2018_F",136,"Big Island"
"274","1210","201809030950MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",36,NA,"BFISH_2018_F",136,"Big Island"
"275","12100","201609210942LANA","ETCA","Etelis carbunculus","Ehu",38,NA,"BFISH_2016_F",187,"Maui Nui"
"276","12100","201609210942LANA","ETCA","Etelis carbunculus","Ehu",38.5,NA,"BFISH_2016_F",187,"Maui Nui"
"277","12100","201609210942LANA","ETCA","Etelis carbunculus","Ehu",28,NA,"BFISH_2016_F",187,"Maui Nui"
"278","12100","201609210942LANA","ETCA","Etelis carbunculus","Ehu",37,NA,"BFISH_2016_F",187,"Maui Nui"
"279","12100","201609210942LANA","ETCA","Etelis carbunculus","Ehu",47,NA,"BFISH_2016_F",187,"Maui Nui"
"280","12100","201609210942LANA","SEDU","Seriola dumerili","Greater amberjack",118,NA,"BFISH_2016_F",187,"Maui Nui"
"281","12100","201609210942LANA","ETCA","Etelis carbunculus","Ehu",38.5,NA,"BFISH_2016_F",187,"Maui Nui"
"282","12100","201609210942LANA","ETCA","Etelis carbunculus","Ehu",23,NA,"BFISH_2016_F",187,"Maui Nui"
"283","12100","201609210942LANA","ETCA","Etelis carbunculus","Ehu",36,NA,"BFISH_2016_F",187,"Maui Nui"
"284","12100","201609210942LANA","ETCA","Etelis carbunculus","Ehu",36.5,NA,"BFISH_2016_F",187,"Maui Nui"
"285","12100","201609210942LANA","ETCA","Etelis carbunculus","Ehu",30,NA,"BFISH_2016_F",187,"Maui Nui"
"286","12122","201911151215MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2019_F",91.6686,"Maui Nui"
"287","12148","201709241227LANA","SQMI","Squalus mitsukurii","Green eye shark",40,NA,"BFISH_2017_F",372,"Maui Nui"
"288","12148","201709241227LANA","SQMI","Squalus mitsukurii","Green eye shark",45,NA,"BFISH_2017_F",372,"Maui Nui"
"289","12164","201709021059LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",380,"Maui Nui"
"290","12164","201709021059LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",380,"Maui Nui"
"291","12179","201709051637LANA","PRFI","Pristipomoides filamentosus","Opakapaka",58,NA,"BFISH_2017_F",157,"Maui Nui"
"292","12179","201709051637LANA","PRFI","Pristipomoides filamentosus","Opakapaka",60.5,NA,"BFISH_2017_F",157,"Maui Nui"
"293","12179","201709051637LANA","PRFI","Pristipomoides filamentosus","Opakapaka",63.5,NA,"BFISH_2017_F",157,"Maui Nui"
"294","12214","201709041559LANA","HYQU","Hyporthodus quernus","Hapuupuu",61,NA,"BFISH_2017_F",181,"Maui Nui"
"295","12214","201709041559LANA","PRFI","Pristipomoides filamentosus","Opakapaka",47.5,NA,"BFISH_2017_F",181,"Maui Nui"
"296","12214","201709041559LANA","SERI","Seriola rivoliana","Almaco jack",75,NA,"BFISH_2017_F",181,"Maui Nui"
"297","12219","201809231128MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2018_F",218,"Maui Nui"
"298","12255","201911150800MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2019_F",273.1008,"Maui Nui"
"299","12258","201911150645MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",45,3.529717343,"BFISH_2019_F",134.4168,"Maui Nui"
"300","12259","201610071505LANA","ETCO","Etelis coruscans","Onaga",46,NA,"BFISH_2016_F",188,"Maui Nui"
"301","12259","201610071505LANA","HYQU","Hyporthodus quernus","Hapuupuu",70,NA,"BFISH_2016_F",188,"Maui Nui"
"302","12259","201610071505LANA","ETCO","Etelis coruscans","Onaga",60.5,NA,"BFISH_2016_F",188,"Maui Nui"
"303","12259","201610071505LANA","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",188,"Maui Nui"
"304","12262","201911141630MIAB","ETCA","Etelis carbunculus","EHU",41,2.595550548,"BFISH_2019_F",286.512,"Maui Nui"
"305","12262","201911141630MIAB","ETCA","Etelis carbunculus","EHU",30,1.008589535,"BFISH_2019_F",286.512,"Maui Nui"
"306","12262","201610071418LANA","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",281,"Maui Nui"
"307","12262","201610071418LANA","ETCA","Etelis carbunculus","Ehu",44.5,NA,"BFISH_2016_F",281,"Maui Nui"
"308","12262","201911141630MIAB","ETCA","Etelis carbunculus","EHU",25,0.580914219,"BFISH_2019_F",286.512,"Maui Nui"
"309","12270","201709241312LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",369,"Maui Nui"
"310","12270","201709241312LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",369,"Maui Nui"
"311","12296","201909221008LANA","ETCA","Etelis carbunculus","EHU",19,0.253194307,"BFISH_2019_F",259.9944,"Maui Nui"
"312","12296","201909221008LANA","POMA","Pontinus macrocephalus","HOGO",32,0,"BFISH_2019_F",259.9944,"Maui Nui"
"313","12296","201909221008LANA","ETCA","Etelis carbunculus","EHU",28,0.818551,"BFISH_2019_F",259.9944,"Maui Nui"
"314","12296","201909221008LANA","ETCO","Etelis coruscans","Onaga",32,1.396730596,"BFISH_2019_F",259.9944,"Maui Nui"
"315","1230","201911121352MIAB","PRFI","Pristipomoides filamentosus","PAKA",40,2.500145841,"BFISH_2019_F",107.2134,"Big Island"
"316","1230","201809031719MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2018_F",106,"Big Island"
"317","1230","201911121352MIAB","SEDU","Seriola dumerili","KAHALA",59,0,"BFISH_2019_F",107.2134,"Big Island"
"318","1230","201911121352MIAB","PRFI","Pristipomoides filamentosus","PAKA",37,1.989886641,"BFISH_2019_F",107.2134,"Big Island"
"319","1230","201911121352MIAB","PRFI","Pristipomoides filamentosus","PAKA",33,1.423450943,"BFISH_2019_F",107.2134,"Big Island"
"320","1230","201911121352MIAB","PRFI","Pristipomoides filamentosus","PAKA",38,2.151493604,"BFISH_2019_F",107.2134,"Big Island"
"321","1232","201911121116MIAB","PRFI","Pristipomoides filamentosus","PAKA",37,1.989886641,"BFISH_2019_F",91.2114,"Big Island"
"322","1232","201911121116MIAB","PRFI","Pristipomoides filamentosus","PAKA",34,1.553473887,"BFISH_2019_F",91.2114,"Big Island"
"323","1232","201911121116MIAB","SEDU","Seriola dumerili","KAHALA",57,0,"BFISH_2019_F",91.2114,"Big Island"
"324","1232","201911121116MIAB","PRFI","Pristipomoides filamentosus","PAKA",32,1.300806879,"BFISH_2019_F",91.2114,"Big Island"
"325","1232","201911121116MIAB","PRFI","Pristipomoides filamentosus","PAKA",35,1.691082994,"BFISH_2019_F",91.2114,"Big Island"
"326","12339","201609211046LANA","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",173,"Maui Nui"
"327","12339","201609211046LANA","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",173,"Maui Nui"
"328","12372","201809241315MIAB","PRZO","Pristipomoides zonatus","Gindai",31,NA,"BFISH_2018_F",187,"Maui Nui"
"329","12372","201709070940MIAB","PRZO","Pristipomoides zonatus","Gindai",40,NA,"BFISH_2017_F",188,"Maui Nui"
"330","12372","201709070940MIAB","PRSI","Pristipomoides sieboldii","Kalekale",38,NA,"BFISH_2017_F",188,"Maui Nui"
"331","12372","201809241315MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",43,NA,"BFISH_2018_F",187,"Maui Nui"
"332","12372","201809241315MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",43,NA,"BFISH_2018_F",187,"Maui Nui"
"333","12372","201709070940MIAB","PRSI","Pristipomoides sieboldii","Kalekale",45,NA,"BFISH_2017_F",188,"Maui Nui"
"334","12372","201709070940MIAB","PRSI","Pristipomoides sieboldii","Kalekale",39,NA,"BFISH_2017_F",188,"Maui Nui"
"335","12372","201709070940MIAB","PRSI","Pristipomoides sieboldii","Kalekale",37,NA,"BFISH_2017_F",188,"Maui Nui"
"336","12372","201709070940MIAB","PRSI","Pristipomoides sieboldii","Kalekale",38,NA,"BFISH_2017_F",188,"Maui Nui"
"337","12372","201809241315MIAB","PRZO","Pristipomoides zonatus","Gindai",28,NA,"BFISH_2018_F",187,"Maui Nui"
"338","12388","201909240635LANA","NONE","NONE","NONE",NA,NA,"BFISH_2019_F",357.5304,"Maui Nui"
"339","12393","201709241357LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",383,"Maui Nui"
"340","12393","201709241357LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",383,"Maui Nui"
"341","12414","201709011538LANA","ETCO","Etelis coruscans","Onaga",40,NA,"BFISH_2017_F",230,"Maui Nui"
"342","12414","201709011538LANA","ETCO","Etelis coruscans","Onaga",47,NA,"BFISH_2017_F",230,"Maui Nui"
"343","12414","201709011538LANA","PRSI","Pristipomoides sieboldii","Kalekale",36.5,NA,"BFISH_2017_F",230,"Maui Nui"
"344","12414","201709011538LANA","ETCO","Etelis coruscans","Onaga",42,NA,"BFISH_2017_F",230,"Maui Nui"
"345","12414","201709011538LANA","ETCO","Etelis coruscans","Onaga",48.5,NA,"BFISH_2017_F",230,"Maui Nui"
"346","12414","201709011538LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",230,"Maui Nui"
"347","12414","201709011538LANA","ETCO","Etelis coruscans","Onaga",44,NA,"BFISH_2017_F",230,"Maui Nui"
"348","12414","201709011538LANA","ETCO","Etelis coruscans","Onaga",45,NA,"BFISH_2017_F",230,"Maui Nui"
"349","12414","201709011538LANA","ETCO","Etelis coruscans","Onaga",41.5,NA,"BFISH_2017_F",230,"Maui Nui"
"350","12414","201709011538LANA","ETCO","Etelis coruscans","Onaga",45,NA,"BFISH_2017_F",230,"Maui Nui"
"351","12414","201709011538LANA","PRSI","Pristipomoides sieboldii","Kalekale",35.5,NA,"BFISH_2017_F",230,"Maui Nui"
"352","12414","201709011538LANA","ETCO","Etelis coruscans","Onaga",44,NA,"BFISH_2017_F",230,"Maui Nui"
"353","12414","201709011538LANA","ETCO","Etelis coruscans","Onaga",44.5,NA,"BFISH_2017_F",230,"Maui Nui"
"354","12414","201709011538LANA","SERI","Seriola rivoliana","Almaco jack",68,NA,"BFISH_2017_F",230,"Maui Nui"
"355","12456","201809230643MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2018_F",148,"Maui Nui"
"356","12501","201610071332LANA","ETCA","Etelis carbunculus","Ehu",38.5,NA,"BFISH_2016_F",253,"Maui Nui"
"357","12501","201610071332LANA","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",253,"Maui Nui"
"358","1251","201911120840MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2019_F",281.6352,"Big Island"
"359","12514","201709241448LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",381,"Maui Nui"
"360","12514","201709241448LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",381,"Maui Nui"
"361","12532","201909221103LANA","ETCO","Etelis coruscans","Onaga",49.5,4.48256351,"BFISH_2019_F",244.602,"Maui Nui"
"362","12532","201909221103LANA","ETCO","Etelis coruscans","Onaga",43,3.076861421,"BFISH_2019_F",244.602,"Maui Nui"
"363","12532","201609131345LANA","ETCO","Etelis coruscans","Onaga",39.5,NA,"BFISH_2016_F",240,"Maui Nui"
"364","12532","201909221103LANA","ETCO","Etelis coruscans","Onaga",42,2.889296476,"BFISH_2019_F",244.602,"Maui Nui"
"365","12532","201909221103LANA","ETCO","Etelis coruscans","Onaga",47,3.902692456,"BFISH_2019_F",244.602,"Maui Nui"
"366","12532","201609131345LANA","ETCO","Etelis coruscans","Onaga",39,NA,"BFISH_2016_F",240,"Maui Nui"
"367","12532","201909221103LANA","ETCO","Etelis coruscans","Onaga",42.5,2.982156045,"BFISH_2019_F",244.602,"Maui Nui"
"368","12532","201609131345LANA","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",240,"Maui Nui"
"369","12532","201609131345LANA","ETCO","Etelis coruscans","Onaga",37,NA,"BFISH_2016_F",240,"Maui Nui"
"370","12532","201909221103LANA","ETCO","Etelis coruscans","Onaga",46.5,3.792700053,"BFISH_2019_F",244.602,"Maui Nui"
"371","12537","201909220919LANA","SQSP","Squalus sp.","Green Eye Shark",NA,NA,"BFISH_2019_F",312.7248,"Maui Nui"
"372","1255","201709161137NAAB","PRZO","Pristipomoides zonatus","Gindai",20,NA,"BFISH_2017_F",174,"Big Island"
"373","1255","201709161137NAAB","PRZO","Pristipomoides zonatus","Gindai",35,NA,"BFISH_2017_F",174,"Big Island"
"374","1255","201709161137NAAB","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",174,"Big Island"
"375","1255","201709161137NAAB","PRZO","Pristipomoides zonatus","Gindai",30,NA,"BFISH_2017_F",174,"Big Island"
"376","12551","201709051426LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",93,"Maui Nui"
"377","12551","201709051426LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",93,"Maui Nui"
"378","12600","201911150930MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2019_F",103.0986,"Maui Nui"
"379","12617","201911141500MIAB","SEDU","Seriola dumerili","KAHALA",72,0,"BFISH_2019_F",135.1026,"Maui Nui"
"380","12617","201911141500MIAB","SEDU","Seriola dumerili","KAHALA",76,0,"BFISH_2019_F",135.1026,"Maui Nui"
"381","12617","201911141500MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",48,4.263910021,"BFISH_2019_F",135.1026,"Maui Nui"
"382","12649","201909221706LANA","ETCA","Etelis carbunculus","EHU",26.5,0.692927114,"BFISH_2019_F",331.47,"Maui Nui"
"383","12661","201909220831LANA","NONE","NONE","NONE",NA,NA,"BFISH_2019_F",307.6956,"Maui Nui"
"384","12795","201808201631LANA","ETCA","Etelis carbunculus","EHU",42.5,NA,"BFISH_2018_F",229,"Maui Nui"
"385","12795","201808201631LANA","ETCO","Etelis coruscans","Onaga",40,NA,"BFISH_2018_F",229,"Maui Nui"
"386","12795","201709060751LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",242,"Maui Nui"
"387","12795","201808201631LANA","ETCA","Etelis carbunculus","EHU",33,NA,"BFISH_2018_F",229,"Maui Nui"
"388","12795","201808201631LANA","ETCA","Etelis carbunculus","EHU",42,NA,"BFISH_2018_F",229,"Maui Nui"
"389","12795","201709060751LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",242,"Maui Nui"
"390","12795","201709060751LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",242,"Maui Nui"
"391","12800","201808271338LANA","NONE","NONE","NONE",NA,NA,"BFISH_2018_F",218,"Maui Nui"
"392","12817","201709051335LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",123,"Maui Nui"
"393","12817","201709051335LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",123,"Maui Nui"
"394","12826","201709051238LANA","PRFI","Pristipomoides filamentosus","Opakapaka",43,NA,"BFISH_2017_F",179,"Maui Nui"
"395","12826","201709051238LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",179,"Maui Nui"
"396","12826","201709051238LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",179,"Maui Nui"
"397","12957","201709051158LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",205,"Maui Nui"
"398","12957","201709051158LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",205,"Maui Nui"
"399","13067","201909220738LANA","NONE","NONE","NONE",NA,NA,"BFISH_2019_F",292.608,"Maui Nui"
"400","13138","201809241122MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2018_F",109,"Maui Nui"
"401","13142","201809241005MIAB","NONE","NONE","NONE",NA,NA,"BFISH_2018_F",117,"Maui Nui"
"402","13144","201709071125MIAB","HYQU","Hyporthodus quernus","Hapuupuu",56,NA,"BFISH_2017_F",185,"Maui Nui"
"403","13144","201709071125MIAB","PRSI","Pristipomoides sieboldii","Kalekale",42,NA,"BFISH_2017_F",185,"Maui Nui"
"404","13144","201709071125MIAB","PRFI","Pristipomoides filamentosus","Opakapaka",63,NA,"BFISH_2017_F",185,"Maui Nui"
"405","13148","201610071217LANA","ETCA","Etelis carbunculus","Ehu",42,NA,"BFISH_2016_F",225,"Maui Nui"
"406","13148","201610071217LANA","ETCA","Etelis carbunculus","Ehu",31.5,NA,"BFISH_2016_F",225,"Maui Nui"
"407","13148","201610071217LANA","ETCA","Etelis carbunculus","Ehu",22.5,NA,"BFISH_2016_F",225,"Maui Nui"
"408","13148","201610071217LANA","ETCA","Etelis carbunculus","Ehu",43.5,NA,"BFISH_2016_F",225,"Maui Nui"
"409","13148","201610071217LANA","ETCA","Etelis carbunculus","Ehu",36,NA,"BFISH_2016_F",225,"Maui Nui"
"410","13148","201610071217LANA","ETCA","Etelis carbunculus","Ehu",39,NA,"BFISH_2016_F",225,"Maui Nui"
"411","13148","201610071217LANA","ETCA","Etelis carbunculus","Ehu",51.5,NA,"BFISH_2016_F",225,"Maui Nui"
"412","13148","201610071217LANA","ETCA","Etelis carbunculus","Ehu",40.5,NA,"BFISH_2016_F",225,"Maui Nui"
"413","13148","201610071217LANA","ETCA","Etelis carbunculus","Ehu",35.5,NA,"BFISH_2016_F",225,"Maui Nui"
"414","13148","201610071217LANA","ETCA","Etelis carbunculus","Ehu",36.5,NA,"BFISH_2016_F",225,"Maui Nui"
"415","13158","201709241138LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",387,"Maui Nui"
"416","13158","201709241138LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",387,"Maui Nui"
"417","13196","201709021157LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",270,"Maui Nui"
"418","13196","201709021157LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",270,"Maui Nui"
"419","13206","201808201724LANA","NONE","NONE","NONE",NA,NA,"BFISH_2018_F",292,"Maui Nui"
"420","13209","201609131530LANA","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",255,"Maui Nui"
"421","13209","201609131530LANA","NONE","NONE","NONE",NA,NA,"BFISH_2016_F",255,"Maui Nui"
"422","13212","201709060842LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",168,"Maui Nui"
"423","13212","201709060842LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",168,"Maui Nui"
"424","13213","201709060922LANA","NONE","NONE","NONE",NA,NA,"BFISH_2017_F",169,"Maui Nui"
